Blöcken;3
Rohrdantz;3
Argumentationsmuster;3
Befürworter;3
positionieren;3
Trainingsbeispielen;3
Klassifikationsprozess;3
Textkollektionen;3
Neoliberalismus;3
Lessons;3
unterstellt;3
Begründungsmustern;3
neoliberaler;3
Argumentmarker;3
gewöhnlich;3
idiomatische;3
Kodierer;3
angibt;3
initialen;3
218;3
selektierten;3
Feature-Selektion;3
reliablen;3
0,25;3
Trainingsmengen;3
zufrieden;3
Klassifikators;3
Überschätzung;3
Gesamtdatenbestand;3
heftige;3
Truppen;3
Male;3
Europäer;3
Explorationswerkbank;3
Textmaterialien;3
Gesucht;3
deutsch-;3
Nuancen;3
angerissen;3
Zeitungstextkorpora;3
Ausschluss;3
Buchrezensionen;3
Duisburg-Essen;3
standardisierbar;3
bereinigen;3
Wechselspiel;3
intelligent;3
Spaß;3
Argumentationen;3
FAZ;3
Forschungs;3
harten;3
Kai-Uwe;3
Baden-Baden;3
Phonetics;3
Thoughts;3
epistemic;3
latent;3
Culy;3
Ahn;3
Closing;3
DH-Zentrums;3
politikwissenschaftlichen;3
Beteiligte;3
Teilfragestellungen;3
genüge;3
anfänglich;3
hypothetisch;3
hinfällig;3
Analyseschritten;3
Annotationsaufwand;3
Teilschritte;3
Fachwissenschaftlerinnen;3
Ressourcensammlungen;3
Zeitungstexte;3
Einzelinstanzen;3
Springen;3
aggregierter;3
Zeitstrahl;3
perfekten;3
Antragstellern;3
Exzellenzcluster;3
RetroDig;3
JRG;3
Verfall;3
DB;3
Museumsbereich;3
VRA;3
arbeitsökonomischen;3
OADM;3
standardkonforme;3
integrierter;3
solutions;3
Erschließungsinformationen;3
Frontends;3
concrete;3
Shapiro;3
Wissensdomänen;3
Vita;3
enormer;3
hervortreten;3
begriffenen;3
Niedersachsen;3
Föderalismus;3
Methodentransfer;3
aufgeführte;3
Vertreter_innen;3
Tätigkeitsfelder;3
gesellschaftlicher;3
Geldgebern;3
aufstellen;3
NLP-Aufgaben;3
senken;3
tabellarischer;3
Analyseprozesses;3
generalisierende;3
Potentiell;3
jemals;3
Chinesisch;3
Sprachform;3
Textmarkup;3
POS-Annotationen;3
Pham;3
Textstrukturen;3
Abfrageergebnisse;3
Forschergruppen;3
kursorischen;3
Korpusbasierte;3
Costa;3
citations;3
Mediendiskurs;3
Umgangssprache;3
Online-Durchsuchung;3
Verfassungsrecht;3
theologischen;3
Erscheinungszeitraum;3
Untersuchungsmethoden;3
Massendaten;3
Sonderheft;3
Verl.;3
dauerten;3
Front-End;3
Paraphrase;3
typisierte;3
40-49;3
Breitenfeld;3
Cooperative;3
Bildungsforschung;3
Nachschlagewerken;3
Ritzi;3
Fachportal;3
SPO;3
BBF;3
103;3
Bildungsgeschichte;3
Verarbeitungsschritt;3
Pädagogik;3
142;3
beinhaltenden;3
Ling;3
browsing;3
1–31;3
Eero;3
Ram;3
ans;3
Mohamed;3
Xavier;3
fundiert;3
NS-Zeit;3
Irritationen;3
ästhetisch;3
vermeintlichen;3
Designentscheidungen;3
Yale;3
Radzikowska;3
Milena;3
investieren;3
skalierbare;3
Kreuz;3
kontextbezogene;3
assoziativer;3
Kunstchronik;3
unrestricted;3
Bergel;3
Elliot;3
Hagedorn-Saupe;3
Online-Angebote;3
Kohl;3
Rudolph;3
Styles;3
Praktiker;3
779;3
deutlichsten;3
ausdifferenziert;3
Numerus;3
Schonefeld;3
germanistischen;3
Heidrun;3
Residenzenforschung;3
string-matching;3
Konfigurierbarkeit;3
Kooperationsvereinbarung;3
Handbüchern;3
Akademievorhaben;3
stattfindenden;3
Insel;3
diesbezüglichen;3
Wand;3
57411;3
Deutschsprachige;3
Zeichensatz;3
Ausgabedatei;3
Notentexte;3
Benutzer_innen;3
Setzen;3
Webportale;3
https://de.dariah.eu/;3
textgrid;3
syntax;3
intended;3
students;3
family;3
spite;3
system.;3
aid;3
areas;3
valuable;3
meant;3
complementary;3
discussing;3
carried;3
proved;3
terminological;3
TBX;3
handled;3
fly;3
draws;3
predefined;3
schemas;3
mode;3
tags;3
Austria’s;3
de-facto;3
unless;3
achieving;3
specialised;3
module;3
efforts;3
along;3
draw;3
builds;3
Bodomo;3
interlinking;3
Lehrbücher;3
Mora;3
Sung;3
Slovenia;3
Slovene;3
Jelena;3
Krek;3
Lendvai;3
faced;3
government;3
authority;3
Höfler;3
Epstein;3
Kades;3
Bommarito;3
Cervone;3
drawn;3
Prior;3
ECMA;3
consisted;3
difficulty;3
individuals;3
4.1;3
economic;3
inspired;3
suggest;3
unit;3
propose;3
dynamic;3
consecutive;3
Another;3
visually;3
measurements;3
consequence;3
publics;3
transversal;3
partition;3
circle;3
stage;3
ongoing;3
fine-grained;3
observation;3
comparisons;3
examine;3
hope;3
explanations;3
Akoma;3
Ntoso;3
lengths;3
Laboratoire;3
unbegrenzte;3
Gesetzen;3
vue;3
Wortforschung;3
gestatten;3
Einzelwörtern;3
verwies;3
14.000;3
gehoben;3
Benutzerinterface;3
referenzierbare;3
Sequenzierung;3
hochauflösenden;3
Teilabschnitte;3
tabellarische;3
Berichts;3
erstellende;3
Didaxe;3
Elektronische;3
bekannteste;3
kämpfen;3
Bandes;3
Hispanistik;3
López;3
Strosetzki;3
Blasco;3
XVII;3
Missachtung;3
Alvarez;3
Roblin;3
Figaredo;3
schlichte;3
español;3
CREA;3
Wikisource;3
entfernte;3
Keiner;3
gebrauchen;3
Erstaunlich;3
Acad.;3
Alfredo;3
Javier;3
Orbis;3
Tertius;3
autor;3
Alcalá;3
29-44;3
Deeper;3
Siglo;3
Sobre;3
Kafka-Forschung;3
revidieren;3
späte;3
nicht-literarische;3
psychology;3
correspondence;3
Äquivalenz;3
Berührungspunkte;3
obige;3
Street;3
Lehrprojekt;3
idealtypisch;3
Tablets;3
kooperativer;3
Raumwahrnehmung;3
vormoderne;3
ansprechende;3
Sinnzusammenhänge;3
zusammenwirken;3
flankierenden;3
Momenten;3
Verräumlichung;3
Reuther;3
Liborius;3
Doms;3
ornamentalen;3
Sauerländer;3
Königreichs;3
erfuhr;3
Sehgewohnheiten;3
Wilk;3
Kaum;3
hervorbringen;3
erschöpft;3
Gewerbe;3
schlichten;3
Mentalitätsgeschichte;3
Umbenennung;3
Bewohner;3
Legenden;3
Geschehens;3
hervorgehen;3
Ellenbogen;3
Nutzungsweisen;3
Alltagssprache;3
Ideologien;3
151;3
Zug;3
multiperspektivisch;3
Pilger;3
Raum-;3
Dilemma;3
Kulturwissenschaftler;3
bewältigenden;3
Endnutzer;3
Erschwerend;3
Hüttermann;3
Sharma;3
Coyne;3
Entwickeln;3
definiertes;3
opens;3
Arbeitsphasen;3
essenziell;3
auszurichten;3
Gestützt;3
Experteninterviews;3
vormoderner;3
Erinnerungskultur;3
Lunenfeld;3
Löffler;3
Muttersprache;3
109;3
FL;3
Erinnerns;3
Nordrhein-Westfalen;3
Sanjeev;3
Materialitäten;3
Romanistenverband;3
gesellschaftlich;3
schnellere;3
Vorstand;3
Arbeitsfeld;3
Fachdidaktik;3
verschafft;3
Klappe;3
Datumsangabe;3
zusammengetragenen;3
approximation;3
Feiertage;3
ungefähre;3
Term;3
Date;3
Personendaten-Repositorium;3
Sprecherwechsel;3
Evaluiert;3
Politikern;3
Learning-Verfahren;3
nacheinander;3
A2;3
korrespondierende;3
CRFs;3
wirksam;3
Befindet;3
15-16;3
/-1;3
21-22;3
aufeinanderfolgenden;3
Aston;3
Mariana;3
Gothenburg;3
2010a;3
2010b;3
countries;3
Speaker;3
668;3
Chambers;3
sieve;3
Irena;3
labelling;3
probabilities;3
schlimmsten;3
Zooniverse;3
Purpose;3
transportieren;3
wiederfinden;3
ansprechend;3
fachfremden;3
Volltext-Korpus;3
Sprecherinstanzen;3
Quellenbasis;3
tätigen;3
TextGrid-Korpus;3
Wendelgard;3
Gräfin;3
abgekürzt;3
fehlerhaft;3
UND;3
gelistet;3
metaphysische;3
Gottheit;3
bleibende;3
Computerspiele;3
2.9;3
discourses;3
distinguishing;3
signals;3
tetragrams;3
reported;3
enhance;3
consisting;3
frequencies;3
themes;3
strongly;3
reduce;3
Although;3
bring;3
coefficient;3
equal;3
removal;3
lda;3
danger;3
immediately;3
heart;3
combined;3
link;3
constellation;3
Witmore;3
Toms;3
Elaine;3
Petrenz;3
Bonnie;3
http://gutenberg.spiegel.de/;3
merging;3
Crawling;3
Dateneinheiten;3
FOAF;3
Familienbeziehungen;3
Epidat;3
Friedhof;3
Haft;3
i3Mainz;3
3D-Messdaten;3
91–97;3
RDFa;3
out-of-the-box;3
hispanoamerikanischer;3
eHumanities-Nachwuchsgruppe;3
spanischsprachiger;3
amerikanischer;3
sentimental;3
político-social;3
Python-Skripten;3
Weniger;3
4a;3
abstraktere;3
zusammengenommen;3
eingezeichnet;3
literaturgeschichtlicher;3
Komödie;3
wirkenden;3
vorweggenommen;3
bestimmend;3
modernistische;3
Visualisierungsstrategien;3
Modelings;3
Nächste;3
Normalverteilung;3
XIX.;3
Revealing;3
wechselseitig;3
Modalitätsinterdependenzen;3
situationsabhängig;3
IMIP;3
Prozessmodellierung;3
Industrie;3
GAT;3
Sekundär-;3
Primärdokumente;3
Videodateien;3
Sekundärdokumente;3
Toolentwicklung;3
Auftretenshäufigkeit;3
außerordentliche;3
Skizzieren;3
andeuten;3
Bianka;3
kommunikativer;3
conception;3
Gjert;3
402-419;3
Raumanalyse;3
Margret;3
Impressum;3
Herzstück;3
STM-Fächern;3
Masterstudiengang;3
versorgt;3
dezidierter;3
Vietze;3
architektonischer;3
Forschungsinstrumente;3
Laufer;3
Schock-Werner;3
bedingte;3
wahrnehmbar;3
Architektenlehre;3
erwächst;3
Darstellende;3
konstruktive;3
Statik;3
darüberhinaus;3
höheres;3
Raumgestaltung;3
lehren;3
Wiedererkennbarkeit;3
Naga;3
Sylvia;3
Sudan;3
Palast;3
Archäologische;3
Diagrammatik;3
Rekontextualisierung;3
Konferenzband;3
Fraunhofer-Institut;3
Cathedral;3
interessantes;3
Nationen;3
Landow;3
schreibenden;3
Handlungsraums;3
Handlungsraum;3
Kerngebiet;3
Courses;3
Consequences;3
Come;3
Martinez;3
Null;3
Fifty;3
Mason;3
Fire;3
Dannenberg;3
Textwissenschaft;3
unbefriedigend;3
Textforschung;3
Zustands;3
Textwissenschaftler;3
dominierenden;3
informationstechnischer;3
Literaturlisten;3
Ordnungen;3
Vorfahren;3
seltenen;3
rudimentär;3
Unruhe;3
Nehmen;3
komfortablen;3
Sinneinheiten;3
Aufzug;3
nützlicher;3
Linguist;3
2014.;3
António;3
TEI-Standard;3
veralteter;3
aufs;3
InDesign;3
Themenkomplexen;3
Hands-on;3
begrüßen;3
Edierter;3
korrekter;3
Apparaten;3
W3C-Standards;3
kostenlose;3
Coursera;3
Partnerschaften;3
Maynooth;3
Belgrade;3
Web-Plattform;3
https://dh-registry.de.dariah.eu/;3
Alen;3
festgehaltenen;3
epigraphische;3
epidat;3
Dasselbe;3
Originalhandschrift;3
Glauch;3
Burgerbibliothek;3
Epigraphische;3
Nationalfonds;3
Zeitungsnachrichten;3
Aktionärsabstimmungen;3
unabhängiger;3
Hoffjann;3
Wirtschaftsnachrichten;3
morpho-syntaktische;3
Zusammenschlüsse;3
Unitex;3
Kleinere;3
Ersetzen;3
Ereignisses;3
geknüpft;3
unsicheren;3
Treiber;3
Olaf;3
conjunction;3
ISWC;3
Ying;3
Corporate;3
Factuality;3
Antiqua-Fraktur;3
erstmalige;3
Editionskorpus;3
projektspezifisches;3
Düsseldorf;3
wählt;3
Buchwissenschaft;3
bewegliche;3
mappings;3
DigiPal;3
TW;3
Stokes;3
Rahmenprogramm;3
Dez.;3
1906;3
Jan.;3
Urteile;3
376;3
begrifflich;3
384;3
Nimmt;3
numismatische;3
opportunities;3
17-23;3
Drehbüchern;3
ausgetragen;3
Gattungstheorie;3
Gehirns;3
Belletristik;3
Wurde;3
3,84;3
Zwischenergebnis;3
herausfiltern;3
Erzählperspektive;3
Droschl;3
Nichts;3
Wunder;3
Anz;3
willkommen;3
diachronically;3
object-oriented;3
treated;3
hierarchy;3
solely;3
Geert;3
platforms;3
His;3
Nijmegen;3
Regime;3
Schauen;3
Explore;3
FAQ;3
relationales;3
Datenmodels;3
gehäuft;3
Entstehungsort;3
objektivieren;3
Modes;3
Orientalia;3
BC;3
fall;3
Marvin;3
Rechtswissenschaft;3
Phrasenebene;3
Zugriffskontrolle;3
http://www.tei-c.org/P5/;3
meinte;3
Bedeutungswandel;3
angelehnten;3
Cosinus;3
Geplante;3
Yoon;3
521;3
Jean-Baptiste;3
Veres;3
Pickett;3
Hoiberg;3
Clancy;3
Pinker;3
331;3
6014;3
Wen;3
Centuries;3
weiterentwickelten;3
shortest;3
Netzwerktopologien;3
entgegengesetzten;3
crowdsourcing;3
neugegründeten;3
Spracharchivs;3
Nutzererfahrung;3
investiert;3
Redundanz;3
Geldgeber;3
investment;3
partiell;3
überarbeiten;3
durchgehend;3
konzeptualisieren;3
Keeping;3
Honolulu;3
bestimmenden;3
langwierig;3
handhaben;3
Druckschriften;3
15.000;3
variierenden;3
vollautomatischen;3
drastisch;3
Bildqualität;3
Eisermann;3
Duntze;3
Matti;3
Briefwechsels;3
Nachlässen;3
allermeisten;3
ausgebildet;3
sterben;3
substanzielle;3
Angriff;3
abgebaut;3
Lehrpläne;3
Methodiken;3
Helpdesk;3
jährliche;3
Speicherplatz;3
2011-2015;3
Gaehtgens;3
Künsten;3
Kunstwissenschaft;3
Gegenentwurf;3
vorlegen;3
Installationen;3
Marcia;3
Tucker;3
befragen;3
textbezogenen;3
übersetzten;3
Reframing;3
DAH-Journal;3
byzantinischen;3
Konstantinopel;3
Altgriechisch;3
Auszügen;3
Piktogramme;3
Palimpsest;3
Textgestaltung;3
Cascading;3
menschliches;3
Textinhalte;3
originale;3
Drill;3
Down;3
Softwarepakets;3
Java-basierte;3
Freitextfeldern;3
Ordnungsstrukturen;3
schriftlicher;3
Sizilianisch;3
Erreichbarkeit;3
beläuft;3
regelmäßiger;3
Bonner;3
unregelmäßigen;3
Kirk;3
Rüstzeug;3
bewirken;3
Hieraus;3
transbiblionomer;3
nachdrücklich;3
Photographie;3
nurmehr;3
gerät;3
Verweispotential;3
M.a.W.;3
syllable;3
nothing;3
translating;3
Druckschrift;3
drängt;3
ausschließt;3
stillschweigend;3
biblionomen;3
postulierte;3
Strukturalismus;3
Befreiung;3
texttechnologischen;3
1926;3
satirisch;3
1899;3
computerphilologischer;3
AAC-Austrian;3
Textcorpus;3
Karel;3
Leere;3
klassischem;3
berühmte;3
dramatisch;3
Corpusforschung;3
Textebene;3
hypertextuell;3
traversieren;3
Similarität;3
lexikalisch;3
Koordinatensystem;3
exemplifiziert;3
jedwede;3
Chinesischen;3
Einzeltext;3
Nietzsches;3
Wellbery;3
Echo;3
Intertextuality;3
103-125;3
Chandos;3
füreinander;3
Extremfall;3
Northern;3
Finnougristik/Uralistik;3
beantragt;3
Projektworkflows;3
Niederschriften;3
Förderantrag;3
zusammenzutragen;3
modularisiert;3
integralen;3
Langzeitprojekt;3
Arbeitspläne;3
Fortbildung;3
lieferten;3
indigene;3
symbolisiert;3
Kopierprozess;3
Schlyter;3
wiederzugeben;3
Printzeitalter;3
Maas;3
O’Hara;3
Reenen;3
bestem;3
verbindlich;3
genetisch;3
Betrachtern;3
Epistemologisch;3
animierten;3
scribal;3
Storia;3
Chaining;3
kategorisieren;3
Prioritäten;3
Klassifizieren;3
Proust;3
2013-2015;3
formatiert;3
seltensten;3
TB;3
Sprachdatensammlungen;3
Feiser;3
Krefeld;3
Metadatenformat;3
Zinn;3
Handle;3
Login;3
SE;3
Verarbeitungen;3
TLA;3
Reichel;3
Mindestanforderungen;3
Programmierschnittstellen;3
hochgeladenen;3
Scotland;3
Interspeech;3
Signals;3
Goosen;3
-ergebnissen;3
sorgfältigen;3
entgegenstehen;3
Simukovic;3
Datenmanagementplan;3
Informationstechnik;3
Kindling;3
Maxi;3
Schnittmengen;3
Zeitungssprachen;3
Demske;3
Personendatenbanken;3
Hochladen;3
Marktplatz;3
Fragenkomplex;3
ergründen;3
Keynotes;3
Seifert;3
4000/jtei.;3
242–259;3
Nevalainen;3
Terttu;3
Revolutionary;3
Aspects;3
2.8;3
Dependenzen;3
arbeitsintensiv;3
http://www.ecodicology.org;3
Layoutmerkmale;3
IRHT;3
recherche;3
CESR;3
Etudes;3
Supérieures;3
ikonographischen;3
Item;3
Perseus;3
Publikationsformaten;3
Autorschafts-;3
double;3
Review-Verfahren;3
Gefördert;3
-verfahren;3
Ursprünge;3
Begriffsbestimmung;3
paraphrasiert;3
CorpusTool;3
Heimerl;3
Verweisungen;3
Visualisierungssysteme;3
Algorithmische;3
TVCG;3
Originalausgabe;3
Faksimile-Viewer;3
EU-Projekt;3
gewannen;3
Hochstift;3
anchor;3
doppelseitigen;3
blättern;3
Computerlinguistische;3
Baiter;3
round;3
Stand-off;3
conducted;3
inform;3
DASISH;3
influenced;3
Nevertheless;3
facilitate;3
Whereas;3
inclusion;3
actors;3
recursive;3
explicit;3
Oldman;3
takes;3
develops;3
Starting;3
refined;3
Atkins;3
collected;3
differs;3
influencing;3
distinction;3
Geertz;3
‘of’;3
benefit;3
failure;3
Despite;3
nature;3
adequately;3
translated;3
Sheila;3
Arbor;3
Gavrilis;3
Hennicke;3
Dominic;3
Humanist;3
Teffeau;3
Pirmann;3
Carrie;3
Vanhoutte;3
beidem;3
Nachbildung;3
3D-Visualisierung;3
ausgewiesenen;3
repräsentierenden;3
Museumsrat;3
singulär;3
Abstraktionsgrad;3
offenbaren;3
Suchbegriffen;3
Zentraler;3
weltweiten;3
längste;3
brauchte;3
vermögen;3
Glaubwürdigkeit;3
Nachprüfbarkeit;3
analogem;3
Informationstechnologien;3
bildende;3
3D-COFORM;3
sekundärer;3
Wissenschaftsbereich;3
bezogenen;3
Wesley;3
Nutzercommunity;3
allgemeingültig;3
1920er;3
balanciert;3
TCF;3
Analyseprozesse;3
Korpusähnlichkeit;3
Liniendiagramm;3
relativer;3
Wroclaw;3
LRT;3
reproduzierbarer;3
WdK;3
einzigartiges;3
Versuchen;3
lesbaren;3
herausstellen;3
Trust;3
’12;3
Exploiting;3
coverage;3
Kaplan;3
decomposition;3
newspapers;3
Hörmann;3
Rechtslinguistik;3
Teildisziplin;3
Mouritsen;3
praxisnahe;3
fortlaufender;3
komplementären;3
textlinguistischen;3
Vermitteln;3
Hanjo;3
Hard;3
Duncker;3
Humblot;3
Korpuspragmatik;3
Willkür;3
erscheinende;3
Ceccarelli;3
Gasteiner;3
demographische;3
123;3
1);3
Nutzungsmuster;3
Referenzrahmen;3
forschend;3
Methodischer;3
Responses;3
Economy;3
Melbourne;3
Stef;3
Kellogg;3
Klawitter;3
Jody;3
Dombrowski;3
Heise;3
Brien;3
gestützte;3
logarithmierte;3
https://github.com/dlina;3
geläufige;3
projektierten;3
Dramennetzwerke;3
88–96;3
Roles;3
Slides;3
Jurij;3
Solomon;3
Dunbar;3
Shakespeare's;3
Weak;3
anschließender;3
Annotationssprache;3
Rick;3
Marie-Catherine;3
Dornseiff;3
textgenetisch;3
aufscheinen;3
verdeckte;3
Eliza;3
erfüllten;3
Agosti;3
Ferro;3
Abstraktionen;3
LAW;3
http://www.zfdg.de/sb001_006;3
McEnery;3
Amber;3
Distanzmaße;3
aktuellsten;3
134;3
Winkels;3
Deltamaße;3
1838;3
Romankorpus;3
Abstandsmaße;3
Lp-Delta;3
zunehmendem;3
z|;3
Merkmalswerte;3
(–1;3
ternäre;3
Amplitude;3
Neuhochdeutsche;3
unde;3
unt;3
sîn;3
randomisierten;3
Autortext;3
decrease;3
Pfaffe;3
Amis;3
fehlerfreie;3
niedrigste;3
Ermittelt;3
beseitigt;3
Fehlattributionen;3
3.000;3
abgeschnitten;3
Cutoff;3
einigermaßen;3
Part-of-Speech-Tagger;3
intentional;3
unbewussten;3
bewussten;3
herauszustellen;3
Urheberschaft;3
probates;3
2004a;3
kompensiert;3
Lateinische;3
Elf;3
optionalen;3
Dokumentvektoren;3
Ähnlichkeits-;3
Kosinus-Delta;3
Ähnlichkeitswerte;3
landen;3
Guyon;3
pruning;3
befürchten;3
aneinander;3
RFE-selektierten;3
Overfitting;3
philosophischer;3
selektive;3
Isolierung;3
Euklidische;3
Winkel;3
über-;3
robuster;3
Wertebereich;3
Gezeigt;3
Eliminierung;3
Beseitigung;3
Textlängen;3
Einfärbung;3
267–87.;3
79–88.;3
Gene;3
Selection;3
Translator;3
llc/19;3
Prime;3
Rochester;3
Camden;3
Meng;3
Optimizing;3
Textualitätsdebatte;3
Projekthomepage;3
Tambora;3
historisch-klimatologischer;3
mittelbar;3
Gehalt;3
Flecken;3
spezifischeren;3
autoritative;3
legitime;3
individuelles;3
Abhängigkeitsverhältnissen;3
vager;3
getrennte;3
Zeichenkette;3
Fragment;3
Individuelle;3
Korpustexte;3
Hilfskategorien;3
Richtigkeit;3
Hauptannotationen;3
dauert;3
ubiquitärer;3
Cosmobilities;3
ansässigen;3
Lebenslauf;3
Wirag;3
verändertes;3
Biographies;3
Heilbrunn;3
Lei;3
Tao;3
auseinandersetzt;3
wiederholende;3
Stith;3
TMI;3
ATU;3
creators;3
animals;3
TopBraid;3
Folk;3
Emigrantendeutsch;3
Grundstrukturen;3
bester;3
Audiodateien;3
abgespielt;3
Gesamtbestands;3
Triple-Store;3
Aneinanderreihung;3
Feldtypen;3
namhaften;3
Weiterführung;3
incl.;3
3D-Animationen;3
aufzudecken;3
Satzgrenzen;3
Antrag;3
einzureichen;3
MPI;3
Kapazität;3
Siemund;3
geartete;3
creative;3
Erzeugnis;3
zahllosen;3
Darwins;3
Origin;3
Strich;3
angepasster;3
definierenden;3
Levenshtein-Algorithmus;3
Chats;3
Analysezwecke;3
unklaren;3
Dortmunder;3
existierendes;3
Zielressource;3
140.000;3
Dortmund;3
Strukturelemente;3
Textgenres;3
customization;3
Chanier;3
Ausgangsressource;3
Lizenzmodelle;3
publicly;3
Schriftlichkeit;3
Computer-Mediated;3
Choukri;3
Khalid;3
Mariani;3
Piperidis;3
Stelios;3
portion;3
emerge;3
locations;3
combine;3
processable;3
rendering;3
go;3
logics;3
formally;3
scenario;3
creates;3
responsibility;3
ideally;3
Weddell;3
Bárány;3
particularly;3
sufficient;3
biomedical;3
Horrocks;3
clarify;3
draft;3
gazetteers;3
WE;3
Background;3
high-quality;3
expensive;3
dedicated;3
specifications;3
commands;3
export;3
Rewriting;3
Sattler;3
Modular;3
Doherty;3
Suchanek;3
LNAI;3
weiterführender;3
Integrative;3
Hagedorn;3
Datenangebote;3
500.000;3
Metadatensätzen;3
Steinheim-Instituts;3
Deutsch-jüdische;3
empfehlenswert;3
Bibliografie;3
wiederverwendbarer;3
Arbeitspakete;3
durchsuchenden;3
angedeutete;3
Batini;3
registrierten;3
myCollection;3
konfigurierbare;3
sämtlichen;3
Quellenarten;3
Funde;3
erteilt;3
Navathe;3
Recommendations;3
Haag;3
Studienarbeit;3
Forschungsverbünden;3
zitierfähig;3
Textverarbeitungsprogrammen;3
abgestimmten;3
TXSTEP;3
kostenlos;3
aktualisierten;3
WLAN-Zugang;3
Recker-Hamm;3
Native;3
XML-Datenbanken;3
Vorsitzende;3
Baude;3
Kren;3
Sprachvermittlung;3
komparative;3
Polnischen;3
Vergleichsdaten;3
jüngster;3
ausschließen;3
Mechanismus;3
MS;3
positionierte;3
Radio;3
ehemalige;3
Nutzerschaft;3
zuversichtlich;3
Allgemeiner;3
Mehrfachantwort;3
Olivier;3
Céline;3
OUP;3
geowissenschaftlichen;3
Familienzeitschriften;3
kuratorischen;3
überregional;3
Barth;3
territorialen;3
historisierende;3
zusammengestellten;3
Reflections;3
bürgerliche;3
Explosion;3
tausender;3
Bühnen;3
Schaubild;3
verschränken;3
Showcase;3
innovatives;3
rascher;3
Zwischenergebnissen;3
Preisausschreiben;3
sozialdarwinistischen;3
Polenz;3
Adressatenkreis;3
Interaktionale;3
konventionalisierte;3
ubiquitäre;3
einführt;3
bestehe;3
umgesetzten;3
zweisprachige;3
definierbaren;3
Inter-Annotator;3
Rezeptions-;3
Leong;3
Timme;3
Abel;3
Methodologische;3
Brain;3
2228-2235;3
Embodiment;3
Explorations;3
Spätmittelalter;3
GA;3
Yair;3
weiche;3
Ponot;3
ScripThreads;3
parsen;3
Nutzerbewertungen;3
Einzelframes;3
Filmstil;3
YouTube-Videos;3
quantifizierbare;3
IMDb;3
quantifizierbarer;3
Web-Interface;3
definierbare;3
SAT;3
MovieColors;3
Clustering-Algorithmus;3
Farbinformation;3
Audiospur;3
Besonderer;3
Korrelieren;3
negativer;3
http://moviebarcode.tumblr.com/;3
Collegium;3
Highlights;3
Tsivian;3
Zoologischen;3
OWL-DL;3
transdisziplinär;3
Anwendungsontologien;3
Althistoriker;3
wertvolles;3
Ausgrabungsstätten;3
weiterem;3
Referenzierungen;3
ausgeweitet;3
benutzte;3
MIMO;3
museums;3
voller;3
anwendungsspezifischen;3
WissKI-Software;3
Heintz;3
Dorian;3
Pfeifer;3
wuchs;3
erheblicher;3
Zielvorgaben;3
dialektale;3
Nekula;3
Online-Repositorien;3
hinzunehmendes;3
Übel;3
Nachnutzern;3
Standarddeutsch;3
Weitem;3
Korpuskompilation;3
besaß;3
Guernica;3
hervorbrachten;3
dezidierte;3
gescannten;3
Zeitgleich;3
SPSS;3
Kaelble;3
Loebel;3
Verlag.;3
Unzulänglichkeit;3
transatlantischen;3
europaweite;3
Gebilde;3
Verwendbarkeit;3
0.5;3
DH-Aktivitäten;3
primitives;3
revisited;3
Itinerarforschung;3
Szabó;3
Hurtienne;3
268;3
Altwegeforschung;3
Charakteristisch;3
zeitaufwändige;3
269;3
Wegpunkten;3
fiktives;3
Kandidatenmenge;3
Wegverläufe;3
widersprechen;3
3b;3
Meile;3
Haßfurt;3
Vorzug;3
nemora;3
0,2;3
Spessart;3
1907;3
Neuhaus;3
Druck-;3
Verlagsanstalt;3
Doklady;3
http://www.geonames.org/;3
Web-;3
valence;3
numerischer;3
zugenommen;3
fine;3
Farbsättigung;3
Farbraum;3
Minima;3
warmen;3
Textansicht;3
Mikroansicht;3
permanenter;3
Scrollen;3
Explorieren;3
Ergonomics;3
Kimberly;3
Amy;3
Victor;3
Standpunkt;3
richtungsweisende;3
Illusion;3
Ihrer;3
angewendeten;3
Planungs-;3
Ferne;3
barocken;3
Applikationsontologien;3
idealtypischen;3
3D-Objekten;3
Paradaten;3
eklatante;3
transportierten;3
ab.;3
SKOS-XL;3
zugeordnete;3
Aussichten;3
GESIS;3
Wirkungsgrad;3
Reiseliteratur;3
Navigations-;3
kursiv;3
Gandin;3
Gorsemann;3
touristische;3
Lam;3
Diskursforschung;3
Pretzel;3
Guides;3
Daan;3
Eighth;3
Textwissenschaften;3
zutreffend;3
)Digitalisierung;3
Hauses;3
1893;3
Softwarewerkzeug;3
Assoziationsstärke;3
Wortsemantik;3
Tugwell;3
company;3
selegiert;3
Profildaten;3
slice;3
Kollokate;3
Zeitintervallen;3
l;3
Konjunktionen;3
Suchkriterien;3
w2;3
mutual;3
Koeffizient;3
∈;3
Charts;3
1–3;3
Anwendungsgebiet;3
DIE;3
ZEIT;3
Krisen;3
Verlagerung;3
Auftauchen;3
Bekannte;3
autofreie;3
modularer;3
Pairs;3
Leggewie;3
161;3
Concordance;3
Datendimensionen;3
offerieren;3
Meta;3
mentaler;3
Johnson-Laird;3
Collagen;3
fragmentarisch;3
geformt;3
kognitiv;3
Defizit;3
Raum-Zeit-Kuben;3
Gestaltungselemente;3
gesteigerter;3
kohärenter;3
Swaab;3
Hurter;3
Operations;3
23–41;3
i-;3
KNOW;3
Track;3
Preserving;3
Nersessian;3
Kristen;3
Carol;3
Enriching;3
Quantifying;3
Bowen;3
Suzanne;3
